group_id	source_group_id	source_component	source_dataset	label	binary_label	label_type	evidence_grade
MapSwipe-Benign_g_1a83d7bcbe66e0dbe519	group_fcdff1587962853c	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_1ad53d2c06a54dda40d6	group_51218900254be06e	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_1aef0dda0b9705ebbbbc	group_0c8d74daa7175868	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_1afd42fa64f36316ea88	group_473e8d4f5ffbb8e0	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_1b0a349014a834414ab6	group_d09c5db9cb901733	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_1b17832c64077c389860	group_dac56da6546953b3	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_1b2863b6ebae7802086a	group_d44216eda0e2dc65	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_1b310afa76811c64d2b9	group_e6850ca6d8d605f2	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_1b39fe086f3c427ef734	group_fd6c5c9e1ecb2309	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_1b4efb8b75f7520b8752	group_cce4b019e42ea51d	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_1b7379e8ac4459e50894	group_3f2ba5f3b1db565e	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_1be6d99fcc64cee579ee	group_9b3f9df034d131d1	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_1bead2b6afd17da6a080	group_9d46d1064f387b03	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_1c574d9d9aeba5f1fe02	group_1b857e862ee5095a	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_1c5f3ebd8dc68c9fd1d8	group_3ac8fbbfa08435dd	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_1cb76d37fab8e3accc6e	group_0b86aa8eacddfb0d	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_1cc18d461880c2a19857	group_4bd6a7520dc869c5	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_1d83e274582b88c857cb	group_266c29eac461010d	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_1dd003fee8003cc74ac5	group_6430a775679cd456	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_1e1a9c9282dedec29610	group_45555d0588933836	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_1e8ca78c6ff5755830c3	group_f7f519a20a7deba4	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_1e9a4c9039b6ed89d004	group_c90f0acabeb5318d	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_1eae6d2bdee17aef0312	group_194102b92fbcc1e4	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_1f3fb478bc54f569ec9c	group_ea564f7327a9ca4e	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_1f569c81147783f54e2b	group_aef81fd62992e23e	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_1f788ac72590983a5e75	group_22f400d89cf48fbc	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2040d4c7d7cb74681953	group_7c19239181301dd5	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_205921d983bdf5b46919	group_8a7c819491e7998f	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_207d66db30c5bcbbd8b3	group_11169cbd23d46868	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_20e000927fc87fb07b45	group_46871beaf2378f97	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_20e1d7a18649efd31058	group_3e31261ee66f015b	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2114d1aff6cca3d5bf29	group_74bd8a77def6726e	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_218821a77f8191fe980f	group_c3c6beeae2f06056	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_221e56819defb04f62d9	group_f7072f420473a651	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_223da44ded522318058f	group_7364b4161e5be22d	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2265c02c1055e7b4cbd8	group_e9bfa263da37cc66	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_228f16867d1554f07b0e	group_42594608514602de	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_22902f8e8ba6a9a1cfe9	group_7d2cfacb5611eafb	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_229334b7145a6370e85d	group_8cb00ce3018a7712	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_22bf51cec8bfca85edca	group_c232d2940ffbe83e	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_22e1b3ac5993ba013e85	group_82fdd989075b1111	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_234a089d76446b58d55f	group_1f024e13a170ed80	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_23617d3bfe44ee2dd8a1	group_afe2af65ed095147	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2411b8903c85dc923b5b	group_6a8005a16c796755	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2432e7c9bf985c0ce8d1	group_b32579b6a87a4ac9	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2449554e3d08376e681b	group_d8cb3ce53a894d85	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2478e7e82c06355a213e	group_49130a8d7b0c17ba	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_247ba6d2203acf249810	group_207a1f658ca63f6e	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_247f9ac7715ea52160b5	group_6156c62762eca5db	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_249473308fdbbf7a9d4f	group_81352d4e15ffd429	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_24cca14a40ff65d1a6a3	group_d0fe7ae5ad0c83fd	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_24fb0cb550fb62973da0	group_d3607e48b872b4f7	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_250c3354b7ab74b1fc19	group_b975582e17c6a3e9	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2523264253361b9629e1	group_46ce4c76023657f3	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_253c806b7327e4c1a2bb	group_7db7e06bb4aea3b6	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_255daf5ff6a203424507	group_62ec5446f6ec7488	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_25628e8415edcadd7465	group_490504c1c842ceca	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_256562f72e0c733a2975	group_809bfda371f0416c	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_25bb17bf35a783a25d61	group_d0da0b881b287571	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_25bfad894606d811185e	group_b1fc513a4be620a8	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_25ee926fca77cb0157a8	group_bd3d92e25f2329cf	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_25f8be0fbff961ec0ee7	group_4ffa991dadff56b2	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_25f9b5fd6726a1e6fb23	group_09316f5407135bb4	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2634ca6688aa83a85b49	group_cd4cf0d0b37bfb6d	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2660f2a9054fdaed783e	group_6e63a8e35c2fdb4e	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_26e567c5b76643705d51	group_531e54015e940e1b	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2744220df37f9e82cd00	group_c36348d0381c2495	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2759d7f20d268abfd629	group_7b57e0e22e859ecd	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2775b141d961f89d6cee	group_050178e99479f7cc	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_27d462a0f6f9302e9956	group_595a60986e0bdab4	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_281f99bcd946d3f3921d	group_002e28aab6d5cc9e	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2844ed565cdba8a19520	group_4a1f427e602d072f	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_284dbce7eb22e9117730	group_22e9b9f30d48e038	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_28f555433b99de918051	group_926c8c0fbba404a0	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_290480cb0cc64c82863d	group_0c401fd2f4eb96f4	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_29475caf9080083caaf7	group_b6b43265db45edec	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_29d0eb2ce3641eeec7cd	group_8024d5727ac1ed23	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_29e572783aed4c6e8a2e	group_d445b36dfe92d042	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2a40aeaf075ca77ae82d	group_55b36658831039ef	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2a764a71b205f8c4c83f	group_3cbc01f671675bbd	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2ae1634ba0aeffd457cc	group_aaf0842e27e41986	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2b41b6b2db6f3d7d5560	group_f5db7f96023ea4a0	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2b4bb8fdb9155cdbfd83	group_07bc469ae23197ec	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2bf776537d07ed528026	group_013d3990950c1e7a	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2c1100beb0d096fe28c6	group_2c0b126976d42658	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2ca82e61951ddbb84043	group_f61d01eca045fa12	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2cf9d9c9c13a11e3e803	group_ace3d48d264280c9	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2d0b05284a57534b56aa	group_3d6a3b914a414fcd	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2d157ae34eb952d9036c	group_11567209608b1b9a	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2d2e092c2264768a860f	group_0d506ca3186e73d0	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2d41b8afac61adaa3a4b	group_33919e7948b09d11	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2d8f70db932cd0f43c7a	group_8af994167711bdc3	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2d9bbe5052f63eb2956d	group_0a43ee18a3c160a1	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2dcebd23691523bae268	group_45dcdaa86427200a	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2e246307c65a9b7fd7da	group_91e4d1a06f46fac8	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2e315077a840ab209af7	group_be98dfee5dfe38e2	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2e3f8d431fb44dfa4ce5	group_ee5685c77267a924	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2e86beb11eb5a4f1050c	group_f3e71f3e0e276093	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2ef3f17ae4d2a148f339	group_54457a7f895bec6c	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2f31c47d71e497b44f25	group_6a2d47f2fc98450e	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2f3f1ebb21c733f64a37	group_be6ab08b737e7dee	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2f4f6efa2f390444da91	group_7d3295cf215c6718	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2f85f57fa726441e1306	group_23577dcd122ce786	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2f9ef02b162a7244c56f	group_4266398f8337982e	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_2fdb295007f09b557463	group_ac688ac2114948df	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_30056f689b8d01f8312a	group_6658ac20330332a5	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_304eee896714878f30db	group_8521136aae9c3b4a	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3053a8af6c62e3816b96	group_50a64e9fb7da6765	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_30569711d97dfe902f5b	group_ec8f7503981d65b3	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3058c940a767387b392d	group_1f88be51fa2c4a59	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_30da9807bc55f2068e95	group_d845fa5a6b3e8315	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_31424df093b03dddc70f	group_81936850d6159af3	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_31540adcafcdca897d79	group_35304494251199e8	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_31b18db2cf39a9f171b5	group_11bb3316a13fda4a	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_31b45ae2bb88390756bc	group_16f385dc1e4f0639	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_31e58cc69beb9b06b93f	group_8fe3f5eed2970998	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_32036d8c5876c1abd013	group_fb00ba2a39d3bb15	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_32400eaf45b96487e70c	group_17a2b0925017a858	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3295200463590fd00c84	group_8a578a9205defac6	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_32aa01eeff4c1d636ccb	group_e5eebf5caea353c4	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_32b7e49cdfe968f089a7	group_8b48d96b5aa17e3b	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_33035ed7733e998461d3	group_b68ea49b507ccbe9	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3326fe6e7e945268a08c	group_ca7ddcf7667ff45e	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_334e1af0a688bb6a0fe5	group_bea8ca102a43d5df	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3373b381b3e3e4cab31d	group_7d0442a5a5eebbaa	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_337b6dab6dc216978352	group_eef91e3995788872	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_33d03f5b279bbadb4fcb	group_c6f6aa439bf97fa9	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_33fc1f58de19fe51340f	group_fa011688d5fd26cf	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_345b5a08fad09c046197	group_04b653c3734ac28b	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3500d967e13e879d474d	group_4da505c13ee0a5ac	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_35375df93522abb7f4b6	group_52a53a101a44074a	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3564efc47643ad54736e	group_dabc770fd0f24139	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3572a861417041017440	group_2a15134af9dd6a31	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3615dca86b6ad59f0dcc	group_64a2d39ae1af0626	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_362a7db79fca919425a5	group_6668faad379b4195	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_368175921b9435bbf9ce	group_97be3a3464972098	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_36a079d21eb693556ae2	group_9caaac7ab1948fcf	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_374ac0d138996e426023	group_3c960dc7c774bef1	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_377930ceed7c0591abd5	group_7e7100877c7879a9	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_37886707045c52e66461	group_fddbdc34fd54f316	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_379cfa173c0afd00e5e6	group_f1202a7a0b77de17	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_37aa8190ef54ebc03a57	group_2e40ab4877dfab67	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_37b49cbb759104c4ed42	group_faa5e740d1ee57d4	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_37b518904f2a9f3e5284	group_1a10cf1cab382686	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_37cbd265d6a3735650ce	group_dba1c633f46a1466	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_37d310ba3df91081605f	group_96ce556be8851c62	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_37e49cd42adeaae44c9a	group_81311c0ece7c16b2	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_37e5be499c9636934099	group_59febe382ec30562	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_381ac53b2043a1e246f0	group_400c5fdcc988ace6	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3852bbd2cc104f1408d6	group_c88636e91845e7d4	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_38557d9c2179a9277be4	group_55aa3568a8d64e4e	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_38bad53bba375e31d6fa	group_593d912efbd6027a	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_38ca9f6338c26219c4c3	group_b39013d1494033b5	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_38de9aa196005635d5cc	group_d66098e79e34085a	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_38e6b7d2683c60ed4946	group_8409f1d8b52f672d	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_38ee50f301d5e6220748	group_9208d741b0960d55	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_38f4ea328bcca49131be	group_d4da0d6298cecc50	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_39084c8aa270f18e5bef	group_6c2370ddc2528547	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_396ccc8efe396458a22c	group_8b3dc7cacffa9fdd	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3991db66e4887c757249	group_29ece0c40bc7e190	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_39bfaf1f7478f7a12094	group_7aae71735b735a20	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3a31f0a7b80b96f1268a	group_50737ed7623d91a2	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3a3670dac9537c3f32b5	group_ba9a1dbdc17f0e16	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3a4eab2dbfeb6fffba20	group_9ff339c68a3f5660	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3a95834537d5e3459a88	group_6a7621bf779a4f29	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3ae3b2fc7cb2dccb4c19	group_f8c4e54cb845ee8c	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3af1c50547d610760297	group_cd680e378361b9e7	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3b2e8d2ef59800a8116e	group_1b65cfcc01dc6632	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3b340a1d47c9c20670a5	group_7aad474064ab65e0	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3b4cc02b9ff1ebec7aa8	group_f2e16c369fb8cc90	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3b795679324b8acc5eb9	group_265ed3d2c641745e	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3b799d808a8c7277ebcb	group_698576576f1d3bfd	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3bc2d596ad3b5493dbec	group_d6eb2a67ff4d4de3	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3bd98244f011b3ba5dbf	group_d4eed3940639cf21	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3bfd80de4b92516b6048	group_fe480f9b4cffa5a1	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3c13b833c7b9ad74d970	group_02264580a3ec1ce5	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3c165ac4e43d051a0b44	group_d9af3b099d8e0309	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3c225cf3a1eaacd40fd8	group_64deff33af83b170	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3c230bbf7551b3abf250	group_ff1c5f960f7a61c9	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3c3b6c9a269f995e50cc	group_ee4cd5c813922d63	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3c9c11f4fca2dcfbbee1	group_79975dcff71512e4	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3cc4bdf2c66c7f1236da	group_2cb3c863d72576bf	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3d03602e184e8172b6cf	group_7cb233ed5e1acd6c	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3d6c2c751f0bbf6e121f	group_f618190a2aad9d6d	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3d7b3c279d1a61086897	group_4db2a1f7a3ac7baf	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
MapSwipe-Benign_g_3e2e3c8a413c474f2857	group_399f63b77b635861	MapSwipe_Benign	MapSwipe	Other	0	source_provenance	source_derived
